 pectate lyase (Pel9D),PL9,, ,Clostridium cellulovorans,BAV13165.1, ,  ,invalid,1,
 BST98_19715,PL8,, ,Photobacterium damselae Phdp Wu-1,AWK84201.1, ,  ,invalid,2,
 FOZ66_07445,PL5,, ,Pseudomonas aeruginosa ST773,QGJ32192.1, ,  ,invalid,1,
 NCTC13620_03638 (Alya_1),PL7,, ,Pseudomonas aeruginosa NCTC13620,VTQ01317.1, ,  ,invalid,1,
 oligoalginate lyase (OalS17),PL17,,4.2.2.26,Shewanella sp. Kz7,AHW45238.1, ,  ,invalid,2,characterized
 S101395_01513,PL9,, ,Bacillus sonorensis SRCM101395,ASB88023.1, ,  ,invalid,2,
 ODV-E66B,PL23,, ,Mythimna unipuncta nucleopolyhedrovirus #7,AUV65390.1, ,  ,invalid,,
 FNV64_15300,PL38,, ,Streptomyces sp. S1A1-7,QDN76756.1, ,  ,invalid,,
 BOLC6T38934H,PL1,, ,Brassica oleracea,VDD63481.1, ,  ,invalid,1,
 DBX32_17120,PL7,, ,Pseudomonas aeruginosa IMP67,QEF87585.1, ,  ,invalid,1,
 pectate lyase 2 (Pel2) (partial),PL3,, ,Globodera rostochiensis Obersteibach,ACO37138.1,C1KBL9,  ,invalid,2,
 C1O30_09885,PL9,, ,Dickeya zeae MS2,AUQ25362.1, ,  ,invalid,1,
 PPYC2_08555,PL9,, ,Paenibacillus polymyxa YC0573,APB75015.1, ,  ,invalid,2,
 LJPFL01_1287,PL38,, ,Lelliottia jeotgali PFL01,ASV54650.1, ,  ,invalid,,
 DS2_15344,PL25,, ,Catenovulum agarivorans DS-2,EWH08846.1, ,  ,invalid,,
 unnamed protein product,PL3,, ,Fusarium graminearum PH-1,CEF74667.1, ,  ,invalid,2,
 C1931_15215,PL17,, ,Stenotrophomonas sp. YAU14A_MKIMI4_1,AWH30158.1, ,  ,invalid,2,
 SFUL_2908,PL1,, ,Streptomyces fulvissimus DSM 40593,AGK77847.1, ,  ,invalid,6,
 DYI28_23575,PL15,, ,Bacteroides ovatus 3725 D1 iv,QDM11437.1, ,  ,invalid,2,
 GT391_03585,PL4,, ,Pectobacterium brasiliense 1692,QHG30501.1, ,  ,invalid,4,
 GV66_00940,PL26,, ,Bacteroides dorei isolate HS1_L3_B_079,AII66365.1, ,  ,invalid,,
 EQJ08_18615,PL9,, ,Bacillus subtilis SRCM104008,QAS22229.1, ,  ,invalid,2,
 BFP66_03605,PL8,, ,Streptococcus suis GZ0565,AOM74360.1, ,  ,invalid,1,
 OPIT5_14585,PL17,, ,Opitutaceae bacterium TAV5,AHF91258.1, ,  ,invalid,,
 Huta_0356,PL1,, ,Halorhabdus utahensis DSM 12940,ACV10543.1,C7NRA6,  ,invalid,,
 Enr13x_25050,PL10,, ,Planctomycetes bacterium Enr13,QDV42656.1, ,  ,invalid,1,
 MicB006_6118,PL1,, ,Micromonospora sp. B006,AXO38376.1, ,  ,invalid,5,
 FFUJ_09899,PL1,, ,Fusarium fujikuroi IMI 58289,CCT73999.1, ,  ,invalid,9,
 PSHAa0571,PL7,, ,Pseudoalteromonas haloplanktis TAC125,CAI85658.1,Q3ILH5,  ,invalid,5,
 VEJY3_08795,PL8,, ,Vibrio sp. EJY3,AEX22247.1, ,  ,invalid,,
 FORC59_2028,PL8,, ,Staphylococcus aureus FORC59,AVP11686.1, ,  ,invalid,1,
 PBCVAP110A_155R,PL14,, ,Paramecium bursaria Chlorella virus AP110A,AGE48717.1, ,  ,invalid,,
 Axylo_4680 (AlgL),PL5,, ,Achromobacter xylosoxidans MN001,AKP92139.1, ,  ,invalid,,
 C5N96_04605,PL38,, ,Akkermansia muciniphila EB-AMDK-27,QHV09108.1, ,  ,invalid,,
 C1701_02325,PL11,, ,Actinoalloteichus sp. AHMU CJ021,AUS77396.1, ,  ,invalid,1,
 DK93_06110,PL12,, ,Streptococcus pyogenes NGAS327,AKI39020.1, ,  ,invalid,1,
 BRAA05T22731Z,PL1,, ,Brassica rapa,VDC73017.1, ,  ,invalid,12,
 YPTS_0530,PL38,, ,Yersinia pseudotuberculosis PB1/+,ACC87516.1, ,  ,invalid,,
 D9T18_10385,PL6,, ,Pseudoalteromonas agarivorans Hao 2018,AYM87072.1, ,  ,invalid,1,
 AB433_04690,PL17,, ,Croceicoccus naphthovorans PQ-2,AKM09437.1, ,  ,invalid,2,
 NCTC7547_03790 (Pel_2),PL1,, ,Cellulomonas fimi NCTC7547,VEH37060.1, ,  ,invalid,5,
 Xyl16,PL3,, ,Fusarium graminearum,AAV66343.1,Q49S24,  ,invalid,2,
 AF91_13355,PL12,, ,Lactobacillus paracasei N1115,AHJ34083.1, ,  ,invalid,1,
 SIRAN8953,PL1,, ,Streptomyces iranensis,CDR16216.1, ,  ,invalid,,
 GI584_01110,PL1,, ,Gracilibacillus sp. SCU50,QGH32754.1, ,  ,invalid,2,
 NCTC8320_00553,PL12,, ,Streptococcus pyogenes NCTC8320,SQG42432.1, ,  ,invalid,1,
 RSSE_c0167 (MraY),PL3,, ,Ralstonia solanacearum SEPPX05,ARU20613.1, ,  ,invalid,1,
 GE073_17180,PL33,, ,Paenibacillus sp. B01,QGG57147.1, ,  ,invalid,2,
 E5675_00385,PL38,, ,Sphingopyxis sp. PAMC25046,QCB53048.1, ,  ,invalid,,
 pectate lyase (AN3337.2),PL3,,4.2.2.2,Aspergillus nidulans FGSC A4,EAA63305.1,C8VHV4Q5B7Z3,  ,invalid,2,
 BCS7_19265,PL1,, ,Pectobacterium odoriferum BC S7,AIU89969.1, ,  ,invalid,3,
 EGX54117.1,PL3,, ,Arthrobotrys oligospora ATCC 24927,EGX54117.1, ,  ,invalid,2,
 EJ994_16730,PL6,, ,Maribacter sp. MJ134,AZQ60371.1, ,  ,invalid,1,
 SC10_B2orf03191,PL9,, ,Bacillus paralicheniformis BL-09,AJO18379.1, ,  ,invalid,2,
 C1N63_14420,PL38,, ,Pantoea ananatis SGAir0210,AWQ19927.1, ,  ,invalid,,
 rhamnogalacturonan lyase (BT4170;BT_4170),PL9,,4.2.2.23,Bacteroides thetaiotaomicron VPI-5482,AAO79275.1,Q8A051,5OLQ[A,B,C]5OLR[A,B,C]5OLS[A] ,invalid,1,
 RT87_11360,PL8,, ,Staphylococcus aureus SA564,ALD81728.1, ,  ,invalid,1,
 A6K25_08180,PL7,, ,Alteromonas stellipolaris PQQ-42,ANB21254.1, ,  ,invalid,5,
 DA787_03940,PL26,, ,Bacillus subtilis MBI 600,QCK09862.1, ,  ,invalid,,
 BCIN_04g00470,PL3,, ,Botrytis cinerea B05.10,ATZ48824.1, ,  ,invalid,2,
 PBCVCvsA1_243L,PL14,, ,Paramecium bursaria Chlorella virus CvsA1,AGE52474.1, ,  ,invalid,1,
 TUE45_02506 (fragment),PL31,, ,Streptomyces reticuli,CUW27777.1, ,  ,invalid,,
 NBC2815_02680 (HrpW),PL3,, ,Xanthomonas fragariae,SMQ96007.1, ,  ,invalid,1,
 SCC1_3636 (RhiE),PL4,, ,Pectobacterium carotovorum SCC1,ASN87038.1, ,  ,invalid,4,
 AO090010000430,PL20,, ,Aspergillus oryzae RIB40,BAE66289.1,Q2TWT4,  ,invalid,,
 DQ231_09875,PL1,, ,Bacillus subtilis subsp. spizizenii SW83,AXC53143.1, ,  ,invalid,8,
 Ga0100230_02820,PL34,, ,Opitutaceae bacterium TAV3,OAS31137.1, ,  ,invalid,,
 CH55_2058,PL17,, ,Yersinia pestis Harbin35,AJK09209.1, ,  ,invalid,1,
 BBB57_19120,PL22,, ,Kosakonia sacchari BO-1,ANR80175.1, ,  ,invalid,1,
 D0C16_16660,PL1,, ,Cellvibrio sp. KY-GH-1,QEY17469.1, ,  ,invalid,11,
 CJ739_2972,PL1,, ,Mariniflexile sp. TRM1-10,AXP82035.1, ,  ,invalid,,
 ABE85_15715,PL22,, ,Mitsuaria sp. 7,ANH68656.1, ,  ,invalid,1,
 C6376_11150,PL1,, ,Streptomyces sp. P3,AVV41906.1, ,  ,invalid,,
 pectate lyase 2 (Pel2) (partial),PL3,, ,Globodera rostochiensis B4/A,ACO37151.1,C1KBN2,  ,invalid,2,
 Celal_4215,PL7,, ,Cellulophaga algicola DSM 14237,ADV51457.1, ,  ,invalid,,
 PLES_35451,PL7,, ,Pseudomonas aeruginosa LESB58,CAW28272.1,B7VB95,  ,invalid,1,
 CN228_28415,PL7,, ,Pseudomonas syringae pv. actinidiae str. Shaanxi_M228,AYL83288.1, ,  ,invalid,1,
 EJ075_20285,PL12,, ,Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,AZO67024.1, ,  ,invalid,,
 Ndas_0923,PL11,, ,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,ADH66367.1,D7B0G0,  ,invalid,1,
 D3Z87_03975,PL11,, ,Bacillus subtilis WB800N,AYE63322.1, ,  ,invalid,1,
 CEK26_007115,PL4,, ,Fusarium fujikuroi Augusto2,QGI94046.1, ,  ,invalid,3,
 BRASC294T45958Z,PL1,, ,Brassica rapa,VDD27604.1, ,  ,invalid,1,
 CAC3387,PL9,, ,Clostridium acetobutylicum ATCC 824,AAK81317.1,Q97DT5,  ,invalid,1,
 F3X94_11255,PL17,, ,Raoultella planticola S25,QEU41849.1, ,  ,invalid,1,
 pectate lyase (Pel),PL1,, ,Bacillus subtilis BS-2,ACH58409.1,B5LZ76,  ,invalid,6,
 FLQ13_11825,PL11,, ,Bacillus halotolerans F41-3,QDK68124.1, ,  ,invalid,1,
 J151_02544 (fragment),PL1,, ,Xanthomonas citri subsp. citri A306,AJD68966.1, ,  ,invalid,,
 CO705_21705,PL4,, ,Ralstonia pickettii FDAARGOS_410,ATG22491.1, ,  ,invalid,1,
 CJ739_1038,PL1,, ,Mariniflexile sp. TRM1-10,AXP80131.1, ,  ,invalid,2,
 FOC38_07500,PL38,, ,Yersinia intermedia FDAARGOS_730,QGR65793.1, ,  ,invalid,,
 L483_19745,PL7,, ,Pseudomonas putida H8234,AGN79526.1, ,  ,invalid,2,
 FGM00_05290,PL37,, ,Flavobacteriaceae bacterium F202Z8,QCW99549.1, ,  ,invalid,,
 FNV61_26045,PL29,, ,Streptomyces sp. RLB3-6,QDN88606.1, ,  ,invalid,,
 GMO17_06230,PL1,, ,Pseudomonas coronafaciens pv. coronafaciens B19001,QGT80805.1, ,  ,invalid,8,
 SCAB_82421,PL1,, ,Streptomyces scabiei 87.22,CBG75196.1,C9YU67,  ,invalid,,
 AWR26_04470,PL22,, ,Kosakonia oryzae Ola 51,ANI81440.1, ,  ,invalid,1,
 SAMN04489802_0443,PL7,, ,Pseudomonas chlororaphis LMG 21630,SDS01859.1, ,  ,invalid,1,
 SAA6008_02243 (HysA),PL8,, ,Staphylococcus aureus subsp. aureus str. JKD6008,ADL66257.1,D9RPN3,  ,invalid,1,
 AL541_07335,PL17,, ,Vibrio alginolyticus J207,AVF64137.1, ,  ,invalid,2,
 BaGK_04525,PL1,, ,Bacillus atrophaeus GQJK17,ASS70283.1, ,  ,invalid,6,
 Pectin lyase (ApPel1;P875_00064626),PL1,,4.2.2.10,Aspergillus parasiticus SU-1,KJK63907.1, ,  ,invalid,4,characterized
 SCC1_0379 (PelC),PL1,, ,Pectobacterium carotovorum SCC1,ASN83857.1, ,  ,invalid,3,
 BM524_10870,PL7,, ,Alteromonas mediterranea CP48,APD90255.1, ,  ,invalid,5,
 EQI27_03815,PL26,, ,Bacillus subtilis SRCM103923,QAS11023.1, ,  ,invalid,,
 GII77_18235,PL3,, ,Bacillus subtilis 75,QGI02311.1, ,  ,invalid,1,
 Bmnpvindiagp037,PL23,, ,Bombyx mori nucleopolyhedrovirus India,AFN21151.1, ,  ,invalid,,
 SE071780_01756,PL16,, ,Streptococcus equi subsp. equi ATCC 39506,ASB97343.1, ,  ,invalid,,
 pectin lyase E (PelE),PL1,, ,Aspergillus niger CBS 120.49 / N400,ACE00421.1,B3GQR3,  ,invalid,4,
 CGQ36_08775,PL9,, ,Nocardiopsis dassonvillei HZNU_N_1,ASU57633.1, ,  ,invalid,1,
 ALGA_3305,PL17,, ,Labilibaculum antarcticum SPP2,BAX81605.1, ,  ,invalid,2,
 endo-chondroitin sulfate lyase (OPIT5_11155),PL33,,4.2.2.20,Opitutaceae bacterium TAV5,AHF90672.1, ,  ,invalid,2,
 Y89_4186,PL7,, ,Pseudomonas aeruginosa Y89,AXL84691.1, ,  ,invalid,1,
 XPE_19575,PL1,, ,Xanthomonas perforans 91-118,AQS78160.1, ,  ,invalid,,
 C813_19880,PL22,, ,Kosakonia sacchari SP1,AHJ76718.1, ,  ,invalid,1,
 ABI39_00575,PL40,, ,Bacteroides dorei CL03T12C01,AND21690.1, ,  ,invalid,,
 AM373_25540,PL22,, ,Klebsiella pneumoniae AR_0126,ARZ95936.1, ,  ,invalid,1,
 Pan258_47280,PL10,, ,Planctomycetes bacterium Pan258,QDT50649.1, ,  ,invalid,3,
 ELZ14_29155,PL7,, ,Pseudomonas brassicacearum 3Re2-7,QEO81409.1, ,  ,invalid,1,
 YH69_07745 (AlgL),PL5,, ,Pseudomonas aeruginosa S04 90,AKF97892.1, ,  ,invalid,1,
 pectate lyase (PelI;Pl1;MwPl1;Ban17),PL1,,4.2.2.2,Musa acuminata AAA Group,AAF19195.1,Q43783Q9SDW4,  ,invalid,1,
 ES815_09905,PL9,, ,Leclercia adecarboxylata R25,QDK18596.1, ,  ,invalid,1,
 Caci_4980,PL8,, ,Catenulispora acidiphila DSM 44928,ACU73840.1,C7Q3A4,  ,invalid,,
 HALLA_04340,PL1,, ,Halostagnicola larsenii XH-48,AHG01635.1, ,  ,invalid,,
 DN073_27690,PL7,, ,Pseudomonas aeruginosa 6762,AYL33928.1, ,  ,invalid,1,
 ECB94_23365,PL15,, ,Vibrio mediterranei 117-T6,AYV24209.1, ,  ,invalid,,
 PCL1606_38070,PL7,, ,Pseudomonas chlororaphis PCL1606,AKA25258.1, ,  ,invalid,,
 pectinase,PL1,,4.2.2.-,uncultured organism,ADD62022.1,D9ZFB8,  ,invalid,,characterized
 ETT67_02710,PL12,, ,Streptococcus pyogenes emm11,QCK35159.1, ,  ,invalid,1,
 Bovatus_04416 (Yesw_2),PL11,, ,Bacteroides ovatus ATCC 8483,ALJ49009.1, ,  ,invalid,1,
 AM385_11445,PL22,, ,Klebsiella pneumoniae AR_0138,ASA09316.1, ,  ,invalid,1,
 CFBP3840_01418 (fragment) ,PL8,, ,Pseudomonas syringae isolate CFBP3840,SOS38481.1, ,  ,invalid,,
 occlusion derived envelope protein (Odv-e66),PL23,, ,Dasychira pudibunda nucleopolyhedrovirus,AKR14189.1, ,  ,invalid,,
 B5S25_00095,PL8,, ,Paenibacillus larvae subsp. pulvifaciens CCM 38,AQZ45223.1, ,  ,invalid,,
 XC_3591,PL1,, ,Xanthomonas campestris pv. campestris str. 8004,AAY50633.1,Q4UQP0,  ,invalid,6,
 EQY74_07345,PL11,, ,Bacillus licheniformis SRCM103529,QAT52711.1, ,  ,invalid,1,
 SAZ172_2305 (HysA),PL8,, ,Staphylococcus aureus subsp. aureus Z172,AGY90405.1, ,  ,invalid,1,
 SSPS47_04605 (CslB),PL6,, ,Streptomyces sp. S4.7,QHY94407.1, ,  ,invalid,2,
 DZA65_03263 (Pela_3) (fragment) ,PL1,, ,Dickeya dianthicola ME23,AYC20138.1, ,  ,invalid,,
 unnamed protein product,PL1,, ,Fusarium graminearum PH-1,CEF88647.1, ,  ,invalid,7,
 CRT62_09570,PL17,, ,Raoultella planticola FDAARGOS_429,ATM04854.1, ,  ,invalid,1,
 BAMMD1_3560 (PelB),PL1,, ,Bacillus velezensis B25,CUX95448.1, ,  ,invalid,8,
 QY76_05735,PL8,, ,Edwardsiella sp. EA181011,AKM46908.1, ,  ,invalid,2,
 C5E24_20730,PL1,, ,Pectobacterium parmentieri IFB5605,AYH11945.1, ,  ,invalid,3,
 SPND141_00343,PL12,, ,Streptococcus pneumoniae D141,AOG57373.1, ,  ,invalid,1,
 DA376_03920,PL1,, ,Bacillus velezensis DR-08,AVV93118.1, ,  ,invalid,6,
 AdorNPV_gp047,PL23,, ,Adoxophyes orana nucleopolyhedrovirus,YP_002300565.1, ,  ,invalid,,
 Amir_1843,PL1,, ,Actinosynnema mirum DSM 43827,ACU35791.1,C6WE48,  ,invalid,6,
 AQPE_4667,PL22,, ,Prolixibacteraceae bacterium MeG22,BBE20474.1, ,  ,invalid,2,
 CH60_38 (PelY),PL2,, ,Yersinia pestis str. Pestoides B,AJK10565.1, ,  ,invalid,1,
 heparinase (Hep),PL8,,4.2.2.7,Bacillus circulans,BAB91369.1,Q8KKH9,  ,invalid,2,characterized
 C7M20_03767 (PelB),PL1,, ,Bacillus velezensis SRCM102742,QHK12611.1, ,  ,invalid,8,
 LBPC_2632 (fragment),PL12,, ,Lactobacillus paracasei subsp. paracasei JCM 8130,BAN72928.1, ,  ,invalid,1,
 ECA3112,PL1,, ,Pectobacterium atrosepticum SCRI1043,CAG76011.1, ,  ,invalid,,
 CL677Contig1_02 (fragment),PL1,, ,Pinus taeda,AFG58270.1, ,  ,invalid,1,
 C7M22_01248 (PelB),PL1,, ,Bacillus velezensis SRCM102744,QHK63374.1, ,  ,invalid,8,
 GJR95_08355,PL22,, ,Spirosoma sp. I-24,QHW01232.1, ,  ,invalid,2,
 pectate lyase E (PelE),PL1,,4.2.2.2,Dickeya chrysanthemi B374,CAA35175.1,P0C1A4P18210,  ,invalid,6,
 B6178_13020,PL8,, ,Staphylococcus aureus CR14-035,AVU17438.1, ,  ,invalid,1,
 secreted protein,PL7,, ,Achlya hypogyna ATCC 48635,AIG55791.1, ,  ,invalid,,
 GV66_09125,PL26,, ,Bacteroides dorei isolate HS1_L3_B_079,AII67847.1, ,  ,invalid,,
 pectate lyase D, partial (PelD) (fragment) ,PL3,, ,Fusarium oxysporum RBG5868,ALI89076.1, ,  ,invalid,2,
 CFBP3846_01365,PL3,, ,Pseudomonas syringae pv. avii,SOS25800.1, ,  ,invalid,1,
 C4N19_12110,PL2,, ,Fusobacterium mortiferum ATCC 9817,AVQ19793.1, ,  ,invalid,,
 AWR26_12900,PL5,, ,Kosakonia oryzae Ola 51,ANI83011.1, ,  ,invalid,,
 GII90_17730,PL3,, ,Bacillus subtilis P9_B1,QGI53489.1, ,  ,invalid,1,
 S100141_03610,PL1,, ,Bacillus licheniformis SRCM100141,ARW44904.1, ,  ,invalid,5,
 BLDA23_08270,PL11,, ,Bacillus licheniformis 0DA23-1,AXF88277.1, ,  ,invalid,1,
 alginate lyase, partial (AlgL),PL5,, ,Pseudomonas aeruginosa s21,AWM98457.1, ,  ,invalid,1,
 CEK27_005270,PL1,, ,Fusarium fujikuroi CSV1,QGI61299.1, ,  ,invalid,4,
 NCTC8328_00784,PL16,, ,Streptococcus pyogenes NCTC8328,SQF09662.1, ,  ,invalid,,
 K210_07905,PL8,, ,Erysipelothrix rhusiopathiae SY1027,AGN25153.1, ,  ,invalid,,
 VV21090,PL8,, ,Vibrio vulnificus CMCP6,AAO07996.1, ,  ,invalid,,
 MALG_03923,PL15,, ,Marinovum algicola DG 898,AKO99057.1, ,  ,invalid,1,
 DEO72_LG2g2297 (fragment) ,PL4,, ,Vigna unguiculata,QCD81965.1, ,  ,invalid,2,
 HYN56_20895 (PelA),PL10,, ,Flavobacterium crocinum HYN0056,AWK06550.1, ,  ,invalid,1,
 FKW77_010159,PL4,, ,Venturia effusa albino,QDS70498.1, ,  ,invalid,5,
 alginate lyase (Alg),PL5,,4.2.2.3,Cobetia marina N-1,BAA33966.1,Q9ZNB7,  ,invalid,1,
 BHS05_31140,PL9,, ,Myxococcus xanthus GH5.1.9c20,QDE99929.1, ,  ,invalid,4,
 KALB_1371,PL31,, ,Kutzneria albida DSM 43870,AHH94744.1, ,  ,invalid,,
 IMCC26134_04310,PL22,, ,Verrucomicrobia bacterium IMCC26134,AKC83907.1, ,  ,invalid,2,
 BB750_04750,PL22,, ,Klebsiella pneumoniae Kp_Goe_149473,APP33850.1, ,  ,invalid,1,
 C5695_19265,PL9,, ,Bacillus pumilus 145,AVM25873.1, ,  ,invalid,2,
 BTO17_13840,PL40,, ,Polaribacter reichenbachii KCTC 23969,AUC19704.1, ,  ,invalid,,
 ORF,PL24,, ,Glaciecola sp. HTCC2999,WP_010178114.1, ,  ,invalid,,
 Mesop_2102,PL10,, ,Mesorhizobium opportunistum WSM2075,AEH86581.1, ,  ,invalid,3,
 GMW39_07735,PL22,, ,Pectobacterium parmentieri HC,QHQ15773.1, ,  ,invalid,1,
 NHmuc_2254,PL7,, ,Pseudomonas aeruginosa NHmuc,APJ52278.1, ,  ,invalid,1,
 BWR11_07625 (AlgL),PL5,, ,Pseudomonas aeruginosa L10,ASM84289.1, ,  ,invalid,1,
 LSEI_2662,PL12,, ,Lactobacillus paracasei ATCC 334,ABJ71381.1,Q034J1,  ,invalid,1,
 unknown,PL1,, ,Medicago truncatula,AFK44189.1, ,  ,invalid,1,
 endo-rhamnogalacturonan lyase (PcRGL4A) (Rgl4A),PL4,,4.2.2.23,Penicillium chrysogenum 31B,BAO51935.1, ,  ,invalid,1,characterized
 Btheta7330_00132 (CslA),PL8,, ,Bacteroides thetaiotaomicron 7330,ALJ39732.1, ,  ,invalid,3,
 AVL57_17560,PL7,, ,Alteromonas stellipolaris LMG 21861,AMJ75610.1, ,  ,invalid,5,
 M481_284 (fragment) ,PL2,, ,Yersinia pestis 1522,AKS79488.1, ,  ,invalid,,
 Paes_0823,PL38,, ,Prosthecochloris aestuarii DSM 271,ACF45869.1, ,  ,invalid,,
 POR16_05410,PL1,, ,Pseudomonas coronafaciens pv. oryzae str. 1_6,QGL55811.1, ,  ,invalid,4,
 G3H79_28255,PL31,, ,Streptomyces aureoverticillatus HN6,QIB49179.1, ,  ,invalid,,
 AM428_08920,PL22,, ,Klebsiella pneumoniae AR_0049,APR46812.1, ,  ,invalid,1,
 K239x_35180 (CslB),PL6,, ,Planctomycetes bacterium K23_9,QDT11520.1, ,  ,invalid,1,
 G3M71_19280,PL22,, ,Escherichia coli ChlosBP-23-1,QIB12565.1, ,  ,invalid,1,
 CE139_14010,PL7,, ,Pseudomonas oryzihabitans MS8,AXA66880.1, ,  ,invalid,,
 GYO_2245,PL1,, ,Bacillus subtilis subsp. spizizenii TU-B-10,AEP86874.1, ,  ,invalid,8,
 B7G68_09655,PL26,, ,Caulobacter segnis TK0059,AVQ02087.1, ,  ,invalid,,
 Pecwa_1777,PL1,, ,Pectobacterium parmentieri WPP163,ACX87563.1,D0KA98,  ,invalid,8,
 LK13_00485,PL9,, ,Paenibacillus polymyxa CF05,AIY07138.1, ,  ,invalid,2,
 GWR21_19190,PL3,, ,Chitinophaga sp. H33E-04,QHS61646.1, ,  ,invalid,1,
 CEK26_012891,PL1,, ,Fusarium fujikuroi Augusto2,QGI99822.1, ,  ,invalid,9,
 EYS10_02340,PL9,, ,Rahnella aquatilis MEM40,QBJ07404.1, ,  ,invalid,1,
 C5E24_23525,PL9,, ,Pectobacterium parmentieri IFB5605,AYH12435.1, ,  ,invalid,1,
 Bresu_3169,PL10,, ,Brevundimonas subvibrioides ATCC 15264,ADL02475.1,D9QFG0,  ,invalid,2,
 PolyG-specific alginate lyase,PL6,,4.2.2.11,Vibrio splendidus,WP_116871951.1, ,5Z9T[A,B]6A40[A]6ITG[A,B] ,invalid,,characterized
 PhiSM_gp09,PL1,, ,Cellulophaga phage phiSM,AGO48204.1, ,  ,invalid,,
 Psyr_0852,PL9,, ,Pseudomonas syringae pv. syringae B728a,AAY35910.1,Q4ZY62,  ,invalid,,
 CP983_38250,PL3,, ,Streptomyces chartreusis ATCC 14922,QEV71919.1, ,  ,invalid,4,
 PBCVMA1D_191L (Mα-1d_191L),PL14,, ,Paramecium bursaria Chlorella virus MA-1D,AGE54825.1, ,  ,invalid,1,
 XcfCFBP6975P_23235,PL9,, ,Xanthomonas citri pv. phaseoli var. fuscans CFBP6975,ATS78522.1, ,  ,invalid,1,
 QR97_20895,PL3,, ,Streptomyces sp. PBH53,AKN71915.1, ,  ,invalid,4,
 Pan97_43280,PL10,, ,Planctomycetes bacterium Pan97,QDU77262.1, ,  ,invalid,3,
 Bresu_2858,PL26,, ,Brevundimonas subvibrioides ATCC 15264,ADL02165.1, ,  ,invalid,,
 GD372_03185,PL38,, ,Yersinia pestis SCPM-O-B-5942 (I-2638),QFS74705.1, ,  ,invalid,,
 FFH90_028540,PL7,, ,Pseudomonas sp. ATCC 43928,QDV98049.1, ,  ,invalid,1,
 FDZ78_05895,PL1,, ,Duncaniella sp. B8,QCP72135.1, ,  ,invalid,2,
 LIANG_09040,PL9,, ,Enterococcus durans KLDS6.0933,AKX86292.1, ,  ,invalid,1,
 Asalp_29140 (PelA),PL1,, ,Aeromonas salmonicida subsp. pectinolytica 34mel,ATP10029.1, ,  ,invalid,6,
 2_7792_01 (fragment),PL1,, ,Pinus taeda,AFG55532.1, ,  ,invalid,1,
 AORI_1205,PL31,, ,Amycolatopsis orientalis HCCB10007,AGM03794.1, ,  ,invalid,,
 PspS49_10835,PL1,, ,Pseudomonas sp. S49,QHF50103.1, ,  ,invalid,6,
 C9F11_05885 (Xly1),PL8,, ,Streptomyces sp. YIM 121038,QCX74878.1, ,  ,invalid,,
 F9277_10930,PL38,, ,Vibrio harveyi WXL538,QFQ77898.1, ,  ,invalid,,
 At2g02720,PL1,, ,Arabidopsis thaliana,AAC05350.1,O64510Q5U1E6,  ,invalid,1,
 AMC87_PD00552,PL33,, ,Rhizobium phaseoli R630,ANL50676.1, ,  ,invalid,1,
 E5225_02185,PL11,, ,Cellulomonas sp. Z28,QCB92537.1, ,  ,invalid,1,
 B446_07495,PL38,, ,Streptomyces collinus Tu 365,AGS68323.1, ,  ,invalid,,
 S101441_00854 (YesW) (fragment) ,PL11,, ,Bacillus licheniformis SRCM101441,ARW30424.1, ,  ,invalid,1,
 NG74_03415,PL9,, ,Bacillus velezensis JS25R,AIU83422.1, ,  ,invalid,2,
 pectate lyase D, partial (PelD) (fragment) ,PL3,, ,Fusarium oxysporum RBG5685,ALI89054.1, ,  ,invalid,2,
 GH913_17545 (fragment) ,PL1,, ,Xanthomonas citri pv. malvacearum HD-1,QGL18360.1, ,  ,invalid,,
 Sequence 4843 from patent US 6800744,PL8,, ,Streptococcus pneumoniae,AAW09447.1, ,  ,invalid,1,
 allergen (Amb a 1.2;Amb a I.2;Amba1.2),PL1,, ,Ambrosia artemisiifolia,AAA32666.1,P27760,  ,invalid,1,
 MALG_02151,PL15,, ,Marinovum algicola DG 898,AKO97319.1, ,  ,invalid,1,
 CP972_08520,PL1,, ,Streptomyces prasinus ATCC 13879,QEV05721.1, ,  ,invalid,6,
 ABE82_08420,PL10,, ,Paenibacillus peoriae HS311,ALA41542.1, ,  ,invalid,1,
 CGU45_30450,PL7,, ,Pseudomonas aeruginosa Ocean-1155,ASP15462.1, ,  ,invalid,1,
 Pectin lyase (fragment),PL1,, ,Aspergillus versicolor MTCC3071,AEM64763.1, ,  ,invalid,4,
 SAMN05192545_1464,PL7,, ,Maribacter sp. MAR_2009_60,SDS47394.1, ,  ,invalid,5,
 BJD13_23845,PL9,, ,Xanthomonas perforans LH3,APP02072.1, ,  ,invalid,1,
 CLQ68_05985,PL22,, ,Klebsiella pneumoniae subsp. pneumoniae SCKP020049,AWA61511.1, ,  ,invalid,1,
 NCTC12066_01232,PL12,, ,Streptococcus pyogenes NCTC12066,SQE94009.1, ,  ,invalid,1,
 DKC09_22160,PL22,, ,Klebsiella quasipneumoniae CAV2013,AWL75631.1, ,  ,invalid,1,
 zobellia_3770 (Pela1),PL1,, ,Zobellia galactanivorans DsijT,CAZ97908.1, ,  ,invalid,,
